Time,VWC%,Period,EC,Temp_Soil,Temp_Soil(F),Temp_IR,Temp_IR(F),Latitude,Longitude,Satellites,Fix,Rod Length,Soil Type,VWC Mode
2015-07-18 02:13:22,16.5,2344,0.00,32.0,89.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:13:47,24.5,2505,0.01,31.9,89.5,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:13:51,18.4,2381,0.00,31.8,89.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:13:57,13.7,2287,0.00,31.8,89.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:14:01,15.2,2317,0.00,31.8,89.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:14:05,19.1,2396,0.00,31.8,89.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:14:15,20.4,2422,0.00,31.7,89.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:14:20,14.5,2303,0.00,31.7,89.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:14:27,13.0,2271,0.00,31.6,89.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:14:32,23.7,2490,0.00,31.6,88.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:14:36,17.8,2369,0.00,31.5,88.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 02:14:45,19.2,2399,0.00,31.4,88.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:14,09.3,2197,0.00,15.0,59.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:17,16.1,2334,0.00,15.0,59.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:20,10.0,2211,0.00,15.0,59.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:24,15.9,2331,0.04,15.0,59.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:27,10.6,2222,0.00,15.0,59.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:30,13.8,2289,0.02,15.0,59.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:33,14.9,2310,0.00,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:36,09.2,2195,0.00,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:39,15.6,2325,0.00,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:42,18.0,2373,0.07,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:45,18.3,2379,0.01,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:48,17.7,2368,0.00,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:51,12.7,2265,0.01,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:54,08.2,2175,0.00,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:38:57,10.4,2219,0.00,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:39:00,12.1,2254,0.02,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:39:03,11.5,2242,0.00,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:39:06,10.2,2215,0.00,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:39:08,11.6,2243,0.00,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:39:11,11.3,2237,0.00,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:39:15,10.9,2228,0.00,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:50:48,13.1,2274,0.00,15.1,59.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:50:52,16.4,2341,0.00,15.1,59.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:50:55,18.6,2385,0.02,15.1,59.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:50:58,16.3,2339,0.02,15.1,59.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:01,14.6,2305,0.01,15.1,59.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:04,19.1,2395,0.03,15.1,59.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:08,22.9,2473,0.04,15.1,59.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:11,17.9,2371,0.03,15.1,59.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:14,15.9,2331,0.03,15.1,59.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:17,12.8,2267,0.00,15.1,59.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:20,17.0,2353,0.00,15.1,59.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:24,17.9,2372,0.01,15.1,59.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:40,24.5,2506,0.00,15.0,59.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:43,27.3,2564,0.05,15.0,59.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:47,15.5,2322,0.00,15.0,59.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:50,27.6,2570,0.06,15.0,59.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:54,19.5,2404,0.02,15.0,59.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:51:57,23.4,2483,0.06,15.0,59.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:00,27.6,2570,0.05,15.0,59.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:05,33.6,2692,0.11,15.0,59.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:09,23.2,2480,0.08,15.0,59.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:13,16.5,2344,0.05,15.0,59.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:29,28.9,2596,0.04,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:32,22.5,2465,0.04,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:35,19.7,2409,0.01,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:38,14.6,2304,0.02,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:41,16.0,2332,0.00,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:45,14.5,2303,0.02,14.9,58.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:47,16.1,2335,0.04,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:50,20.4,2423,0.02,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:53,19.8,2410,0.05,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:56,21.1,2436,0.01,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:52:59,19.4,2403,0.02,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:01,23.3,2482,0.06,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:04,29.0,2597,0.05,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:07,09.1,2192,0.10,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:10,17.5,2364,0.04,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:13,23.4,2484,0.04,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:16,22.9,2473,0.05,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:20,18.3,2379,0.05,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:23,18.1,2376,0.01,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:27,14.9,2310,0.01,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:29,17.5,2363,0.02,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:32,18.3,2379,0.00,14.8,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:35,22.6,2468,0.01,14.8,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:53:40,30.0,2618,0.04,14.8,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:57:41,29.1,2599,0.04,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:57:46,20.2,2419,0.02,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:57:49,15.3,2318,0.00,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:57:52,16.0,2332,0.00,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:57:55,21.7,2448,0.00,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:57:58,20.9,2432,0.00,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:01,16.6,2345,0.00,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:04,20.9,2433,0.03,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:07,23.2,2480,0.10,14.9,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:10,23.9,2493,0.03,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:17,26.7,2551,0.04,14.8,58.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:22,24.0,2496,0.05,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:25,23.4,2484,0.03,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:29,23.4,2484,0.04,14.8,58.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:43,24.2,2499,0.00,14.8,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:46,21.8,2450,0.03,14.8,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:50,26.8,2553,0.00,14.8,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:52,23.8,2491,0.05,14.8,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:55,24.5,2506,0.00,14.7,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:58:58,20.8,2430,0.02,14.7,58.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:59:01,16.2,2336,0.00,14.7,58.5,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:59:05,20.5,2424,0.03,14.7,58.5,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 17:59:08,24.7,2511,0.06,14.7,58.5,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:14:58,20.9,2432,0.03,14.7,58.5,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:01,21.8,2450,0.06,14.7,58.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:04,17.7,2368,0.00,14.7,58.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:07,21.2,2438,0.04,14.7,58.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:10,18.2,2378,0.02,14.7,58.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:14,26.1,2538,0.07,14.7,58.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:20,18.6,2386,0.03,14.6,58.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:28,21.4,2443,0.06,14.6,58.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:31,20.9,2432,0.03,14.6,58.4,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:35,25.6,2529,0.06,14.6,58.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:38,22.0,2456,0.01,14.6,58.3,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:46,24.0,2496,0.00,14.6,58.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:52,24.2,2499,0.00,14.5,58.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:15:58,25.3,2523,0.04,14.5,58.2,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:16:28,22.0,2455,0.00,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:16:31,19.8,2411,0.03,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:16:36,20.9,2433,0.00,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:27,26.3,2542,0.05,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:31,17.2,2358,0.01,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:34,20.9,2433,0.05,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:37,21.0,2435,0.02,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:40,23.5,2485,0.02,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:42,30.3,2624,0.09,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:45,21.2,2439,0.00,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:48,23.4,2484,0.05,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:52,19.5,2404,0.03,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:55,21.2,2439,0.02,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:29:59,26.6,2549,0.00,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:30:03,27.7,2572,0.06,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:30:07,13.8,2288,0.03,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:30:09,23.3,2482,0.04,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:30:13,16.6,2345,0.04,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:30:16,20.4,2422,0.02,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:30:21,21.1,2436,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:13,17.9,2371,0.04,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:16,14.9,2311,0.00,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:20,11.8,2247,0.00,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:22,12.8,2267,0.00,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:25,14.4,2301,0.00,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:28,13.0,2271,0.01,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:30,14.5,2303,0.00,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:34,12.0,2251,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:36,14.1,2295,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:39,11.6,2244,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:43,09.3,2196,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 18:39:47,12.8,2267,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:03:06,22.0,2456,0.06,14.5,58.1,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:04:47,18.1,2375,0.01,14.3,57.8,----,----,33.934103 S,151.222090 E,10,1,S,S,V
2015-07-18 19:04:51,16.6,2346,0.00,14.3,57.8,----,----,33.934107 S,151.222085 E,10,1,S,S,V
2015-07-18 19:04:55,29.0,2598,0.07,14.3,57.8,----,----,33.934115 S,151.222050 E,10,1,S,S,V
2015-07-18 19:04:59,17.9,2371,0.03,14.3,57.8,----,----,33.934123 S,151.222003 E,10,1,S,S,V
2015-07-18 19:05:02,19.7,2409,0.03,14.3,57.8,----,----,33.934118 S,151.221977 E,10,1,S,S,V
2015-07-18 19:05:05,17.2,2357,0.02,14.3,57.8,----,----,33.934107 S,151.221935 E,10,1,S,S,V
2015-07-18 19:05:08,21.6,2446,0.00,14.3,57.8,----,----,33.934092 S,151.221880 E,10,1,S,S,V
2015-07-18 19:05:12,25.5,2526,0.08,14.3,57.8,----,----,33.934088 S,151.221870 E,10,1,S,S,V
2015-07-18 19:05:16,21.5,2445,0.04,14.3,57.8,----,----,33.934055 S,151.221863 E,10,1,S,S,V
2015-07-18 19:05:20,21.0,2435,0.02,14.3,57.8,----,----,33.934030 S,151.221912 E,9,1,S,S,V
2015-07-18 19:05:23,25.3,2523,0.06,14.3,57.7,----,----,33.934005 S,151.221965 E,9,1,S,S,V
2015-07-18 19:05:27,18.8,2390,0.02,14.3,57.7,----,----,33.933980 S,151.221997 E,9,1,S,S,V
2015-07-18 19:05:31,17.7,2368,0.03,14.3,57.7,----,----,33.933977 S,151.222018 E,8,1,S,S,V
2015-07-18 19:05:35,20.7,2429,0.02,14.2,57.7,----,----,33.933987 S,151.222045 E,9,1,S,S,V
2015-07-18 19:05:39,21.0,2435,0.03,14.2,57.7,----,----,33.933995 S,151.222090 E,9,1,S,S,V
2015-07-18 19:05:43,23.0,2475,0.03,14.2,57.7,----,----,33.934047 S,151.222157 E,9,1,S,S,V
2015-07-18 19:12:33,26.1,2538,0.01,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:12:38,21.8,2451,0.03,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:12:41,18.2,2378,0.00,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:12:44,20.9,2432,0.06,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:12:46,24.4,2504,0.02,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:12:49,22.8,2472,0.04,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:12:52,22.4,2463,0.03,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:12:55,24.8,2512,0.00,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:12:58,24.6,2509,0.04,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:13:02,24.5,2507,0.03,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:13:06,24.2,2500,0.07,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:13:10,13.9,2291,0.00,14.4,57.9,----,----,33.932352 S,151.222610 E,6,1,S,S,V
2015-07-18 19:13:13,24.7,2510,0.00,14.3,57.8,----,----,33.932572 S,151.223150 E,8,1,S,S,V
2015-07-18 19:13:15,23.7,2489,0.04,14.3,57.8,----,----,33.932525 S,151.223050 E,8,1,S,S,V
2015-07-18 19:13:19,20.6,2426,0.02,14.3,57.8,----,----,33.932558 S,151.223062 E,8,1,S,S,V
2015-07-18 19:13:22,14.6,2305,0.01,14.3,57.8,----,----,33.932598 S,151.223068 E,8,1,S,S,V
2015-07-18 19:13:25,15.6,2324,0.00,14.3,57.8,----,----,33.932632 S,151.223035 E,8,1,S,S,V
2015-07-18 19:13:28,22.7,2469,0.04,14.3,57.8,----,----,33.932643 S,151.222967 E,8,1,S,S,V
2015-07-18 19:13:31,26.4,2545,0.04,14.3,57.8,----,----,33.932673 S,151.222962 E,8,1,S,S,V
2015-07-18 19:13:35,20.0,2415,0.02,14.3,57.8,----,----,33.932660 S,151.222930 E,8,1,S,S,V
2015-07-18 19:13:38,18.1,2376,0.01,14.3,57.8,----,----,33.932633 S,151.222955 E,8,1,S,S,V
2015-07-18 19:13:41,25.0,2517,0.02,14.3,57.8,----,----,33.932595 S,151.222962 E,8,1,S,S,V
2015-07-18 19:13:45,14.1,2295,0.00,14.3,57.7,----,----,33.932562 S,151.223002 E,8,1,S,S,V
2015-07-18 19:13:49,16.1,2335,0.00,14.3,57.7,----,----,33.932528 S,151.222972 E,8,1,S,S,V
2015-07-18 19:13:51,17.1,2355,0.00,14.3,57.7,----,----,33.932537 S,151.222937 E,8,1,S,S,V
2015-07-18 19:13:55,14.5,2303,0.02,14.2,57.7,----,----,33.932505 S,151.222952 E,8,1,S,S,V
2015-07-18 19:13:59,20.7,2429,0.00,14.2,57.7,----,----,33.932485 S,151.222972 E,7,1,S,S,V
2015-07-18 19:14:03,18.6,2385,0.01,14.2,57.6,----,----,33.932468 S,151.223002 E,8,1,S,S,V
2015-07-18 19:14:06,23.2,2479,0.04,14.2,57.6,----,----,33.932392 S,151.223065 E,8,1,S,S,V
2015-07-18 19:26:30,21.5,2445,0.00,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:26:34,26.3,2543,0.02,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:26:38,27.6,2569,0.03,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:26:42,22.4,2464,0.01,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:26:51,26.6,2549,0.05,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:26:56,18.5,2384,0.04,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:26:59,19.5,2404,0.03,14.4,58.0,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:02,16.0,2332,0.00,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:05,22.0,2455,0.04,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:08,20.9,2432,0.00,14.4,57.9,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:11,12.5,2262,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:14,37.3,2767,0.09,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:18,34.0,2699,0.11,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:24,27.4,2566,0.08,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:28,20.9,2433,0.01,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:32,16.9,2351,0.00,14.3,57.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:35,18.4,2381,0.00,14.2,57.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:38,21.2,2439,0.04,14.2,57.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:42,27.0,2557,0.07,14.2,57.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:48,26.4,2544,0.03,14.2,57.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:52,26.0,2536,0.07,14.2,57.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:27:58,23.5,2485,0.06,14.2,57.6,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:28:02,24.4,2503,0.07,14.2,57.5,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:28:06,25.3,2523,0.04,14.1,57.5,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:25,17.1,2356,0.02,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:29,17.0,2353,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:32,15.8,2329,0.01,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:35,16.2,2336,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:38,16.8,2349,0.02,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:42,22.5,2465,0.05,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:45,15.9,2331,0.04,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:49,16.1,2335,0.01,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:52,18.9,2391,0.00,14.3,57.8,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:56,22.0,2455,0.02,14.3,57.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:31:59,16.5,2343,0.00,14.3,57.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:32:03,16.4,2341,0.00,14.2,57.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
2015-07-18 19:32:06,17.0,2353,0.01,14.2,57.7,----,----,00.000000 N,000.000000 W,0,0,S,S,V
